,Churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_PaperlessBilling,account_Charges_Total,Cuentas_Diarias,internet_InternetService_DSL,internet_InternetService_Fiber optic,account_Contract_One year,account_Contract_Two year,account_PaymentMethod_Bank transfer (automatic),account_PaymentMethod_Credit card (automatic),account_PaymentMethod_Electronic check
6733,False,False,True,True,False,52,True,True,True,True,True,False,True,True,True,5647.95,3.6366666666666663,False,True,False,False,False,False,True
6734,False,False,True,False,False,21,True,True,False,False,False,False,True,True,True,2025.1,3.18,False,True,False,False,True,False,False
6735,False,False,False,True,False,68,True,False,False,True,False,True,True,False,False,4326.25,2.1366666666666663,True,False,False,True,True,False,False
6736,False,True,True,False,False,39,True,True,False,True,False,False,False,True,False,3413.25,3.0233333333333334,False,True,False,False,False,False,True
6737,False,False,False,True,False,46,False,False,False,False,False,False,True,True,True,2007.85,1.465,True,False,False,False,False,False,True
6738,True,False,False,False,False,1,True,True,False,False,False,False,False,True,True,85.0,2.8333333333333335,False,True,False,False,False,False,True
6739,True,True,False,True,True,13,True,True,False,False,False,False,False,False,True,896.75,2.48,False,True,False,False,False,True,False
6740,False,True,False,True,True,72,False,False,True,True,True,True,False,False,False,3139.8,1.5083333333333333,True,False,False,True,False,True,False
6741,True,False,True,True,False,38,True,True,False,False,False,False,False,False,True,2869.85,2.4983333333333335,False,True,False,False,True,False,False
6742,False,True,False,True,False,64,True,True,False,True,False,True,False,True,True,4480.7,2.3383333333333334,True,False,True,False,False,False,False
6743,False,False,True,False,False,13,True,False,False,False,True,False,True,True,True,1235.55,3.228333333333333,False,True,False,False,False,False,True
6744,False,True,False,False,True,5,True,False,False,False,False,False,False,False,False,83.75,0.6733333333333333,False,False,False,False,False,False,False
6745,False,False,False,False,False,72,True,True,True,True,True,True,True,True,True,6697.2,3.045,True,False,False,True,True,False,False
6746,False,False,False,True,True,57,True,True,True,False,True,True,True,True,True,4845.4,2.816666666666667,True,False,False,True,False,False,True
6747,False,False,False,True,False,72,True,True,True,True,True,True,True,True,True,8312.75,3.85,False,True,False,True,True,False,False
6748,True,True,True,False,False,1,True,True,False,False,False,False,True,True,True,94.0,3.1333333333333333,False,True,False,False,False,False,True
6749,True,True,False,False,False,1,True,False,False,False,False,False,True,False,True,79.95,2.665,False,True,False,False,False,False,True
6750,True,False,False,False,False,8,True,True,False,False,True,False,True,True,True,820.5,3.3216666666666668,False,True,False,False,False,False,True
6751,True,False,False,False,False,3,True,True,False,False,False,False,False,False,True,210.3,2.475,False,True,False,False,False,False,True
6752,False,True,False,False,True,47,True,False,True,True,False,False,False,False,True,2654.05,1.8433333333333333,True,False,False,False,False,False,True
6753,False,True,True,True,False,69,False,False,False,False,True,False,False,False,True,2134.3,0.9933333333333334,True,False,True,False,False,True,False
6754,False,True,False,True,True,38,True,False,False,False,False,False,False,False,False,717.3,0.6533333333333334,False,False,False,False,False,False,True
6755,False,True,False,False,False,26,True,False,False,False,False,False,False,False,False,518.3,0.6966666666666667,False,False,False,False,False,False,False
6756,False,False,False,True,True,14,True,True,False,False,False,False,True,False,True,1203.9,2.8266666666666667,False,True,False,False,False,False,True
6757,False,True,False,False,False,11,True,False,False,True,False,False,True,False,True,729.95,2.0416666666666665,True,False,True,False,False,False,True
6758,True,False,True,False,False,2,True,False,False,False,False,False,False,True,True,159.4,2.658333333333333,False,True,False,False,True,False,False
6759,True,True,False,False,False,1,True,False,False,False,False,False,False,False,True,18.85,0.6283333333333334,False,False,False,False,False,False,False
6760,False,False,False,True,False,27,True,False,True,False,False,True,True,True,True,2681.15,3.396666666666667,False,True,True,False,False,True,False
6761,False,True,False,False,False,8,True,False,False,False,False,False,False,False,False,335.4,1.4516666666666667,True,False,False,False,False,False,False
6762,False,False,False,True,True,23,True,False,True,True,True,True,False,False,True,1533.8,2.2083333333333335,True,False,True,False,False,False,False
6763,True,False,False,False,False,13,True,True,True,False,False,False,True,True,True,1358.85,3.3449999999999998,False,True,False,False,False,False,True
6764,False,False,False,True,False,60,True,True,False,True,True,True,True,True,True,6640.7,3.6933333333333334,False,True,False,True,False,True,False
6765,False,False,False,True,True,6,True,False,False,False,False,False,True,False,False,355.1,1.8283333333333334,True,False,False,False,False,False,True
6766,False,True,True,True,False,7,True,True,False,False,False,False,False,False,True,485.25,2.4949999999999997,False,True,False,False,False,False,True
6767,False,True,False,False,True,66,True,True,False,False,False,False,False,False,True,1673.8,0.8433333333333334,False,False,False,True,False,True,False
6768,False,True,False,True,False,72,True,True,False,True,True,True,True,True,False,6151.9,2.865,True,False,False,True,True,False,False
6769,False,True,False,False,False,33,True,True,False,True,False,False,False,False,True,1665.2,1.8216666666666665,True,False,False,False,True,False,False
6770,False,True,False,True,False,23,True,False,False,False,False,False,False,False,False,486.2,0.6433333333333333,False,False,True,False,False,True,False
6771,False,False,False,True,True,59,True,True,True,True,True,True,True,True,False,5194.05,3.01,True,False,False,True,False,True,False
6772,False,True,False,False,False,4,True,False,False,False,False,False,False,False,True,176.2,1.4933333333333332,True,False,False,False,False,True,False
6773,False,True,False,True,True,67,True,True,False,True,False,False,False,True,True,6373.1,2.985,False,True,False,False,True,False,False
6774,False,False,False,False,False,4,True,True,False,False,False,False,False,False,True,116.95,0.8433333333333334,False,False,False,True,False,True,False
6775,False,True,False,True,False,72,True,True,True,False,True,True,True,True,True,8240.85,3.6966666666666668,False,True,False,True,False,True,False
6776,False,False,False,True,False,42,True,True,True,True,False,True,False,False,True,2727.8,2.2133333333333334,True,False,False,False,False,True,False
6777,False,False,True,False,False,26,True,False,False,False,False,False,False,True,True,2006.1,2.6266666666666665,False,True,False,False,False,False,True
6778,False,True,False,True,False,38,True,True,True,False,True,True,True,True,True,4428.6,3.69,False,True,True,False,False,False,True
6779,False,True,False,True,False,24,True,True,True,False,False,True,False,False,True,1346.9,1.945,True,False,True,False,False,False,True
6780,False,False,False,True,False,65,True,False,True,False,True,True,False,False,False,3857.1,1.9633333333333334,True,False,False,True,False,True,False
6781,False,False,False,False,False,67,True,False,True,False,True,True,False,True,True,4991.5,2.4116666666666666,True,False,True,False,True,False,False
6782,True,False,True,True,False,43,True,True,True,False,True,True,True,True,True,4830.25,3.6516666666666664,False,True,True,False,False,False,False
6783,False,True,False,False,False,24,True,True,False,False,False,False,True,True,True,2322.85,3.1366666666666663,False,True,False,False,False,False,True
6784,False,False,False,False,False,64,True,True,False,False,False,False,False,False,True,1601.2,0.8133333333333332,False,False,True,False,True,False,False
6785,False,False,False,False,True,40,True,False,True,False,False,True,True,False,True,2460.35,2.1366666666666663,True,False,False,False,False,True,False
6786,True,True,False,False,False,8,True,False,False,False,False,False,False,False,True,438.4,1.505,True,False,False,False,False,False,False
6787,False,True,False,False,False,15,True,False,False,False,False,False,False,False,True,309.4,0.66,False,False,False,False,False,False,False
6788,False,True,False,False,True,71,True,True,False,False,False,False,False,False,False,1654.6,0.8116666666666668,False,False,False,True,False,False,False
6789,False,True,True,True,False,27,True,False,False,False,False,False,False,False,True,1943.9,2.3516666666666666,False,True,False,False,False,False,True
6790,True,True,False,False,False,57,True,False,False,True,False,True,False,False,True,3134.7,1.8216666666666665,True,False,True,False,False,False,False
6791,False,True,False,False,False,4,True,False,False,False,False,False,False,False,False,73.05,0.69,False,False,False,False,False,False,False
6792,False,False,False,False,False,12,True,False,False,False,False,False,False,False,False,223.6,0.67,False,False,False,False,False,False,False
6793,True,True,False,False,False,8,True,True,False,False,False,False,False,True,False,662.65,2.816666666666667,False,True,False,False,True,False,False
6794,True,False,True,True,False,33,True,True,False,True,False,False,False,False,True,2656.5,2.6866666666666665,False,True,False,False,True,False,False
6795,False,False,False,True,True,52,True,False,False,False,False,False,False,False,False,1070.5,0.6616666666666667,False,False,False,True,False,False,False
6796,True,False,False,False,False,6,True,False,False,False,False,False,True,True,False,577.6,2.9766666666666666,False,True,False,False,False,False,True
6797,False,False,False,True,False,60,True,False,True,True,False,True,False,False,False,3483.45,1.995,True,False,False,True,True,False,False
6798,False,True,True,True,False,33,False,False,False,True,True,True,True,False,True,1750.85,1.6666666666666667,True,False,False,False,False,False,True
6799,False,False,False,True,True,1,True,False,False,False,False,False,False,False,False,19.25,0.6416666666666667,False,False,False,False,False,False,True
6800,False,True,False,False,False,6,True,False,False,False,False,True,False,False,False,288.35,1.6683333333333332,True,False,False,False,False,False,False
6801,True,False,False,True,False,54,True,True,False,False,False,False,True,True,True,3715.65,2.3383333333333334,True,False,True,False,False,True,False
6802,True,False,True,True,False,24,False,False,False,False,True,False,False,True,True,933.3,1.355,True,False,False,False,False,True,False
6803,False,False,False,True,True,35,True,False,False,False,False,False,False,False,True,739.35,0.6616666666666667,False,False,False,True,False,False,False
6804,False,False,False,True,False,72,True,True,True,True,True,False,True,True,True,5919.35,2.7550000000000003,True,False,False,True,False,True,False
6805,False,True,False,False,False,43,True,False,True,True,True,True,False,False,True,3882.3,3.021666666666667,False,True,True,False,False,True,False
6806,False,True,False,False,False,43,False,False,False,False,True,True,False,True,False,1931.3,1.4716666666666667,True,False,True,False,False,False,True
6807,False,False,False,True,True,5,True,False,False,False,False,False,False,False,False,320.4,2.3316666666666666,False,True,False,False,False,True,False
6808,False,False,True,False,False,44,True,False,False,True,True,False,False,True,False,3990.75,2.9716666666666667,False,True,True,False,False,True,False
6809,True,True,True,True,False,12,True,False,False,False,False,False,False,True,True,950.2,2.6816666666666666,False,True,False,False,False,False,True
6810,False,True,False,False,True,53,True,False,True,True,True,False,False,True,False,5036.9,3.1983333333333333,False,True,True,False,False,False,True
6811,False,False,False,False,False,23,True,False,False,False,False,False,False,False,True,470.2,0.65,False,False,False,False,False,False,False
6812,False,False,False,False,False,62,True,True,False,False,False,False,True,True,True,5757.2,3.1333333333333333,False,True,True,False,True,False,False
6813,False,True,False,False,True,27,True,False,False,False,False,False,False,False,False,581.85,0.6866666666666668,False,False,False,True,False,False,False
6814,True,True,False,True,True,8,True,False,False,False,False,False,True,False,True,475.1,1.8133333333333332,True,False,False,False,False,False,True
6815,False,False,False,False,False,15,True,True,False,False,False,False,False,False,False,631.4,1.6283333333333334,True,False,False,False,False,False,False
6816,False,False,False,False,False,69,True,True,False,False,False,False,False,False,False,1678.05,0.8200000000000001,False,False,False,True,False,True,False
6817,False,True,False,False,False,3,True,False,False,True,False,False,False,False,False,221.1,2.481666666666667,False,True,False,False,False,True,False
6818,True,False,False,True,True,1,True,False,False,True,False,False,False,False,True,74.7,2.49,False,True,False,False,False,False,True
6819,False,False,False,False,False,70,True,True,False,True,False,False,True,True,False,6838.6,3.296666666666667,False,True,True,False,False,False,True
6820,False,False,True,False,False,15,True,False,False,False,False,False,True,True,True,1400.3,3.05,False,True,False,False,False,False,True
6821,False,False,False,True,True,67,True,True,True,False,True,True,False,True,True,6689.0,3.341666666666667,False,True,True,False,True,False,False
6822,False,False,False,False,False,64,True,True,False,True,True,True,True,True,True,7069.25,3.683333333333333,False,True,False,True,False,True,False
6823,False,False,False,True,True,45,True,True,True,True,False,False,True,True,True,4730.9,3.5050000000000003,False,True,False,False,False,False,True
6824,True,False,False,False,False,4,True,False,False,False,False,False,False,False,True,268.35,2.3383333333333334,False,True,False,False,False,False,True
6825,False,False,False,False,False,40,False,False,True,False,False,True,True,True,True,2236.2,1.8183333333333331,True,False,True,False,True,False,False
6826,True,False,False,False,True,48,True,False,False,True,True,True,True,False,True,4627.85,3.183333333333333,False,True,False,True,False,False,False
6827,True,True,False,False,False,40,True,True,False,False,True,True,True,True,False,4131.95,3.493333333333333,False,True,False,False,True,False,False
6828,True,False,False,False,False,18,True,True,False,False,False,True,True,False,True,1639.3,2.945,False,True,False,False,False,False,True
6829,False,False,False,True,True,8,True,True,False,True,False,False,False,False,False,446.8,1.8583333333333334,True,False,False,False,False,False,True
6830,False,False,False,True,True,70,True,True,True,True,True,True,True,True,True,6293.2,2.966666666666667,True,False,False,True,True,False,False
6831,False,False,False,True,True,38,True,False,False,False,False,False,False,False,True,756.4,0.6649999999999999,False,False,False,True,False,False,False
6832,False,False,False,True,True,51,True,True,False,False,True,False,False,True,True,4554.85,3.0050000000000003,False,True,True,False,False,False,True
6833,True,False,False,False,False,15,True,False,True,True,False,False,True,True,True,1426.4,3.3033333333333332,False,True,False,False,False,True,False
6834,False,True,False,True,True,9,True,False,False,False,False,False,False,False,False,197.4,0.6533333333333334,False,False,False,True,False,False,False
6835,False,False,False,False,False,2,True,False,False,False,False,False,False,False,False,53.15,0.625,False,False,False,False,True,False,False
6836,True,False,False,False,True,4,True,True,False,False,True,True,False,False,True,341.45,2.9033333333333333,False,True,False,False,False,False,False
6837,False,True,False,True,True,72,True,True,False,False,False,False,False,False,True,1790.8,0.8366666666666667,False,False,False,True,False,True,False
6838,False,False,False,False,False,48,True,False,True,False,True,True,True,True,True,4904.25,3.4166666666666665,False,True,False,True,False,True,False
6839,False,True,False,False,False,17,True,False,False,False,False,False,False,False,True,1207.0,2.36,False,True,False,False,False,False,True
6840,False,True,False,True,False,71,True,False,True,True,True,True,True,True,True,6045.9,2.8699999999999997,True,False,False,True,True,False,False
6841,True,True,False,False,False,14,True,True,False,False,False,True,True,False,True,1178.4,2.9983333333333335,False,True,False,False,False,False,True
6842,False,True,False,False,False,1,True,False,False,False,False,False,False,False,False,19.1,0.6366666666666667,False,False,False,False,False,False,False
6843,False,False,False,False,False,11,True,False,False,False,False,False,False,False,False,237.7,0.6683333333333333,False,False,True,False,False,True,False
6844,False,True,False,True,True,72,False,False,True,True,True,True,True,True,True,4478.85,2.175,True,False,False,True,False,True,False
6845,True,True,False,True,False,1,True,False,False,False,True,False,False,False,False,76.2,2.54,False,True,False,False,False,False,True
6846,True,False,False,True,True,36,True,True,False,True,True,False,True,False,True,3457.9,3.2449999999999997,False,True,False,False,True,False,False
6847,False,True,False,True,True,27,True,True,False,True,False,True,False,False,True,2151.6,2.8400000000000003,False,True,False,False,False,True,False
6848,False,False,False,True,False,50,True,False,False,False,False,False,False,False,True,943.1,0.6616666666666667,False,False,True,False,True,False,False
6849,True,True,False,True,False,1,True,False,False,False,False,False,False,False,False,44.7,1.49,True,False,False,False,False,True,False
6850,False,True,False,False,False,35,True,True,False,False,False,False,True,False,False,2848.45,2.771666666666667,False,True,False,False,False,False,True
6851,True,True,False,False,False,7,True,True,False,False,False,False,False,True,True,620.35,2.893333333333333,False,True,False,False,False,False,True
6852,False,False,False,True,False,53,True,False,False,False,False,False,False,False,False,990.45,0.635,False,False,True,False,False,True,False
6853,False,False,False,True,False,72,True,False,True,True,True,True,True,True,False,6155.4,2.8366666666666664,True,False,False,True,False,False,False
6854,True,True,False,False,False,12,True,True,False,False,False,False,True,True,False,1173.55,3.1516666666666664,False,True,False,False,False,False,True
6855,True,True,False,False,False,4,True,True,False,False,False,False,False,False,False,206.6,1.68,True,False,False,False,False,False,False
6856,True,True,False,True,False,32,True,True,False,False,True,False,False,False,True,2447.95,2.6300000000000003,False,True,False,False,False,False,True
6857,False,False,False,False,False,25,True,False,False,False,False,False,False,False,False,461.3,0.635,False,False,False,False,False,False,False
6858,False,True,False,True,False,37,True,False,False,False,True,True,False,True,True,3419.3,3.0116666666666663,False,True,False,False,False,False,True
6859,False,True,False,True,True,26,True,True,False,False,True,True,True,True,True,2083.1,2.7333333333333334,True,False,True,False,False,True,False
6860,False,True,False,True,True,35,True,True,False,True,False,False,True,False,True,3161.6,2.9883333333333337,False,True,False,False,True,False,False
6861,False,True,True,True,False,71,True,False,True,True,False,True,True,False,True,5012.1,2.3666666666666667,True,False,True,False,True,False,False
6862,False,False,False,False,False,28,True,True,True,False,True,False,False,False,False,1654.45,1.9666666666666666,True,False,True,False,False,False,False
6863,True,False,False,False,False,15,True,False,False,False,True,False,False,True,True,892.65,1.9816666666666667,True,False,False,False,False,False,True
6864,False,True,False,True,False,71,True,True,False,True,True,True,True,True,True,7953.25,3.771666666666667,False,True,True,False,True,False,False
6865,False,True,False,True,True,70,True,False,True,True,True,False,True,True,True,5600.15,2.671666666666667,True,False,False,True,False,True,False
6866,True,True,False,False,False,1,True,False,False,False,False,False,False,False,False,20.3,0.6766666666666666,False,False,False,False,False,False,False
6867,False,False,False,True,False,71,True,False,False,True,True,True,True,True,True,5705.05,2.69,True,False,False,True,False,True,False
6868,False,True,False,False,False,62,True,True,True,True,False,False,False,True,True,5731.45,3.0766666666666667,False,True,True,False,True,False,False
6869,False,True,True,True,False,72,True,True,True,True,True,True,True,True,True,8061.5,3.7633333333333336,False,True,False,False,False,True,False
6870,False,False,False,False,True,14,True,False,False,False,True,False,True,False,True,824.85,1.9933333333333332,True,False,False,False,False,True,False
6871,False,False,False,True,True,70,True,False,True,False,False,True,True,True,False,5437.75,2.5116666666666663,True,False,False,True,False,True,False
6872,False,True,False,False,True,9,True,False,False,False,False,False,False,False,False,190.25,0.67,False,False,True,False,False,False,False
6873,False,False,False,True,True,72,True,True,True,True,True,True,False,True,True,5661.7,2.65,True,False,False,True,True,False,False
6874,False,False,False,True,False,63,True,True,False,True,True,True,True,True,True,6841.4,3.6416666666666666,False,True,False,True,True,False,False
6875,True,False,True,False,False,1,True,False,False,False,False,False,False,False,True,71.15,2.371666666666667,False,True,False,False,False,False,True
6876,False,False,False,True,True,70,True,True,True,True,False,False,True,False,True,4872.35,2.3066666666666666,True,False,False,True,False,True,False
6877,False,False,False,True,True,72,True,True,True,True,True,True,True,True,False,6595.9,2.9916666666666667,True,False,False,True,False,True,False
6878,False,True,True,True,False,8,True,False,True,False,False,False,True,False,False,551.95,2.03,True,False,False,False,True,False,False
6879,True,False,True,False,False,42,True,True,False,False,False,False,True,False,True,3541.35,2.8216666666666668,False,True,False,False,False,False,True
6880,True,False,False,False,False,18,True,True,False,True,False,False,True,False,True,1527.35,3.0,False,True,False,False,False,True,False
6881,False,True,False,True,False,66,True,True,False,True,True,False,False,True,False,6273.4,3.1766666666666667,False,True,True,False,False,False,True
6882,False,True,False,False,False,10,True,True,False,False,False,False,False,False,False,786.3,2.5016666666666665,False,True,False,False,False,False,True
6883,False,True,False,False,True,25,False,False,True,False,False,False,True,False,True,970.55,1.355,True,False,True,False,False,True,False
6884,False,True,False,True,True,45,True,True,False,True,True,False,False,True,True,4456.65,3.1983333333333333,False,True,False,False,True,False,False
6885,False,False,False,True,True,11,True,False,True,False,False,False,False,False,False,581.7,1.7,True,False,False,False,True,False,False
6886,True,True,True,False,False,1,True,True,False,False,False,False,True,True,True,93.55,3.118333333333333,False,True,False,False,False,False,True
6887,False,False,False,False,False,8,True,False,False,False,False,False,False,False,True,161.95,0.64,False,False,True,False,False,False,False
6888,True,True,False,False,False,72,True,True,True,False,True,True,True,True,False,5997.1,2.81,True,False,False,True,False,True,False
6889,False,False,False,True,False,72,True,True,True,True,False,True,False,False,False,4804.75,2.158333333333333,True,False,False,True,True,False,False
6890,False,False,False,True,True,61,True,True,True,True,True,True,False,True,True,4820.55,2.646666666666667,True,False,True,False,False,False,True
6891,False,False,False,False,False,35,True,True,False,False,False,True,False,False,False,2835.9,2.6683333333333334,False,True,False,False,False,True,False
6892,False,True,False,False,False,69,True,False,False,False,False,False,False,False,True,1268.85,0.6366666666666667,False,False,False,True,False,False,False
6893,False,True,False,False,False,59,False,False,False,False,False,True,True,True,True,3005.8,1.7233333333333334,True,False,False,False,False,False,True
6894,False,True,False,False,True,52,True,False,False,False,False,False,False,False,False,928.4,0.6549999999999999,False,False,True,False,False,True,False
6895,False,True,False,False,False,20,True,True,True,False,False,True,False,False,False,1191.2,1.9733333333333334,True,False,False,False,True,False,False
6896,False,False,False,False,False,53,True,False,False,False,False,False,False,False,False,1048.45,0.675,False,False,False,True,False,False,False
6897,False,False,False,True,True,3,False,False,False,True,False,False,False,True,False,92.5,1.3433333333333333,True,False,False,False,False,False,False
6898,False,True,False,False,False,13,True,False,False,False,False,False,False,False,True,931.75,2.3383333333333334,False,True,False,False,False,False,True
6899,True,False,False,True,False,1,True,False,False,False,False,False,True,False,True,79.35,2.645,False,True,False,False,True,False,False
6900,False,True,False,False,False,54,True,False,False,False,False,False,False,False,False,1149.65,0.6666666666666666,False,False,False,True,False,False,False
6901,False,False,True,False,False,34,True,True,False,True,False,True,True,False,True,3190.25,3.2116666666666664,False,True,False,False,False,False,True
6902,False,False,False,False,False,35,True,False,False,False,False,False,False,False,False,700.45,0.6916666666666667,False,False,True,False,False,False,False
6903,False,False,False,True,False,10,True,False,False,False,False,False,False,False,True,252.75,0.685,False,False,False,False,False,False,False
6904,True,True,False,True,True,18,True,False,False,False,True,False,True,True,False,1779.95,3.171666666666667,False,True,False,False,False,False,False
6905,False,True,False,False,False,27,True,False,True,False,True,True,True,True,False,2212.55,2.7233333333333336,True,False,True,False,False,False,True
6906,True,True,True,True,False,1,False,False,False,True,False,False,True,False,False,40.2,1.34,True,False,False,False,False,False,True
6907,False,True,False,False,False,31,True,False,True,True,True,True,True,False,True,2156.25,2.415,True,False,False,False,True,False,False
6908,True,False,False,False,False,64,True,True,False,False,True,False,True,True,True,6254.2,3.335,False,True,True,False,False,True,False
6909,False,True,True,True,False,10,True,False,True,False,False,False,False,False,False,720.45,2.51,False,True,False,False,False,False,True
6910,False,False,True,False,False,34,False,False,False,True,True,False,True,True,True,1765.95,1.875,True,False,False,False,False,False,True
6911,False,True,False,False,False,13,True,False,False,False,False,False,False,False,True,253.8,0.6649999999999999,False,False,True,False,False,False,True
6912,True,False,False,False,False,18,True,True,False,False,False,True,False,True,True,1612.75,3.003333333333333,False,True,False,False,False,False,True
6913,True,False,True,True,False,72,True,True,False,True,True,True,True,True,True,7882.25,3.6933333333333334,False,True,False,True,False,True,False
6914,True,True,False,False,False,1,False,False,True,False,False,False,False,False,False,29.7,0.99,True,False,False,False,False,False,False
6915,True,True,False,False,False,26,True,False,False,True,True,False,True,False,False,2335.3,2.993333333333333,False,True,False,False,False,False,True
6916,True,False,True,True,False,27,True,True,True,False,False,True,True,True,True,2867.75,3.4766666666666666,False,True,False,False,True,False,False
6917,False,True,False,False,False,15,True,True,True,False,False,False,True,False,True,1242.2,2.925,False,True,False,False,True,False,False
6918,True,True,False,False,False,11,True,True,False,False,True,False,False,False,False,608.0,1.7916666666666667,True,False,False,False,False,False,True
6919,False,True,False,True,True,70,True,True,False,True,True,True,True,True,True,5979.7,2.8033333333333332,True,False,False,True,False,False,True
6920,False,False,False,False,False,36,True,False,False,False,False,False,False,False,True,679.8,0.6416666666666667,False,False,True,False,True,False,False
6921,False,True,False,False,False,26,True,False,False,False,False,False,False,False,True,595.5,0.6883333333333332,False,False,True,False,False,True,False
6922,False,True,False,True,True,69,True,False,False,False,False,False,False,False,False,1356.7,0.6633333333333333,False,False,False,True,True,False,False
6923,False,False,False,False,True,1,True,False,True,False,False,False,False,False,False,51.2,1.7066666666666668,True,False,False,False,False,False,False
6924,True,True,False,False,False,8,True,False,False,False,False,False,False,False,True,551.35,2.3366666666666664,False,True,False,False,False,False,False
6925,False,False,False,False,False,52,True,True,False,False,True,True,True,True,True,4233.95,2.6983333333333333,True,False,False,True,True,False,False
6926,False,True,False,True,True,68,True,False,True,False,True,False,False,False,False,5375.15,2.6783333333333332,False,True,False,True,False,True,False
6927,False,False,True,True,True,62,True,True,False,True,True,False,False,True,True,6019.35,3.203333333333333,False,True,False,False,False,True,False
6928,True,False,False,False,False,2,True,True,False,False,True,False,True,False,True,193.6,3.046666666666667,False,True,False,False,False,False,True
6929,False,False,False,False,False,19,True,True,False,False,False,False,False,False,False,465.85,0.8233333333333334,False,False,False,False,True,False,False
6930,False,True,False,True,True,9,True,True,False,True,True,False,True,True,True,897.75,3.42,False,True,False,False,False,True,False
6931,False,True,False,True,False,24,True,False,False,False,False,False,False,False,False,483.15,0.6583333333333333,False,False,False,True,False,False,False
6932,False,True,False,True,False,61,True,False,True,True,False,True,True,True,True,4747.65,2.7016666666666667,True,False,False,True,False,False,False
6933,False,True,False,True,True,72,True,True,False,True,True,True,False,False,False,6565.85,3.015,False,True,False,True,True,False,False
6934,False,True,False,True,False,8,True,False,True,False,False,False,False,False,True,658.1,2.5,False,True,False,False,False,False,False
6935,False,False,False,False,True,13,True,True,True,True,True,True,True,True,False,1161.75,2.9650000000000003,True,False,False,True,False,True,False
6936,False,True,False,True,True,30,True,True,True,False,False,False,False,False,True,1588.7,1.8150000000000002,True,False,False,False,True,False,False
6937,False,False,False,True,True,38,True,False,True,True,False,False,False,False,False,2076.05,1.8166666666666667,True,False,False,False,False,False,True
6938,False,False,False,False,False,71,True,True,True,True,True,False,True,True,True,7283.25,3.558333333333333,False,True,False,True,False,True,False
6939,True,False,False,False,True,16,True,False,False,False,False,False,True,False,True,1312.15,2.7,False,True,False,False,False,False,True
6940,False,False,False,False,False,36,False,False,True,False,False,False,False,False,False,1126.35,1.035,True,False,False,True,True,False,False
6941,True,True,False,False,False,1,True,False,False,False,False,True,False,False,False,51.25,1.7083333333333333,True,False,False,False,False,False,False
6942,False,True,False,True,True,52,True,False,False,False,False,False,False,False,False,1054.75,0.64,False,False,False,True,False,False,False
6943,True,False,False,False,True,4,True,True,False,True,False,False,True,False,False,365.65,2.9866666666666664,False,True,False,False,False,False,False
6944,False,True,False,True,True,65,True,True,True,True,False,False,False,True,True,4459.15,2.3183333333333334,True,False,False,True,False,False,False
6945,True,True,False,False,False,38,True,False,False,False,False,False,False,False,True,2597.6,2.3483333333333336,False,True,True,False,True,False,False
6946,False,True,False,False,False,64,True,True,True,False,True,True,False,True,False,6549.45,3.308333333333333,False,True,False,True,False,True,False
6947,False,True,False,True,False,71,True,True,False,False,True,False,True,True,True,6962.85,3.2883333333333336,False,True,True,False,False,True,False
6948,True,True,False,True,False,59,True,True,True,True,True,True,True,False,True,6252.9,3.558333333333333,False,True,False,False,False,False,True
6949,False,True,False,True,False,3,False,False,False,False,False,True,False,False,True,92.25,0.9966666666666666,True,False,False,False,False,False,True
6950,False,True,False,True,True,68,True,True,False,False,False,False,False,False,False,1620.2,0.8466666666666666,False,False,False,True,True,False,False
6951,True,True,False,True,True,30,True,True,True,True,False,False,True,False,True,2838.7,3.146666666666667,False,True,False,False,False,False,True
6952,False,True,False,True,False,6,True,True,False,False,False,False,False,False,False,171.0,0.8366666666666667,False,False,True,False,False,False,False
6953,True,False,False,False,False,3,True,False,False,False,False,False,False,False,True,222.3,2.3183333333333334,False,True,False,False,True,False,False
6954,False,True,False,False,False,37,True,True,True,False,False,False,True,False,True,3369.25,3.0383333333333336,False,True,False,False,False,False,True
6955,False,False,False,False,False,68,True,True,True,False,False,False,False,False,False,3687.75,1.8150000000000002,True,False,False,False,False,False,False
6956,False,True,False,False,True,15,True,True,False,False,False,False,False,False,True,324.15,0.8266666666666667,False,False,False,False,False,False,True
6957,True,False,False,False,False,16,True,True,False,False,True,False,False,True,True,1043.35,2.1733333333333333,True,False,False,False,False,True,False
6958,False,True,False,True,True,59,False,False,True,False,True,False,False,False,False,1980.3,1.16,True,False,True,False,False,False,False
6959,False,False,False,False,False,17,True,False,False,False,False,False,False,False,False,1165.6,2.35,False,True,False,False,True,False,False
6960,False,True,False,True,True,41,True,False,False,False,False,False,False,False,True,879.8,0.6666666666666666,False,False,False,True,False,False,False
6961,False,False,False,True,False,64,True,True,False,True,False,True,True,True,True,6794.75,3.5133333333333336,False,True,False,True,True,False,False
6962,False,False,False,True,False,2,True,False,False,False,False,False,False,False,True,89.75,1.5,True,False,False,False,False,False,True
6963,False,True,False,False,False,49,True,False,False,False,False,False,False,False,True,1022.6,0.6633333333333333,False,False,False,True,False,True,False
